"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.983532624633256,-0.117960168530279,0.0339440737311132,0.0178943985502378,-0.00810664583401473,-0.0406659341981378,-0.0101720375502981,0.0676479008785124,0.0232691067561098,0.0151098149987897
-0.117960168530279,1.0198583056163,-0.0557094758554382,0.0455817560269984,-0.0368273974870396,-0.0633338528644133,-0.0196022236903932,-0.023883264866254,0.0386489381154534,0.00277038567188451
0.0339440737311132,-0.0557094758554382,1.01169243733674,0.0328544457756198,-0.0217691918116403,0.0695903717884913,-0.0339905318216944,0.0623833396535875,0.0241413437426293,0.0210623428911336
0.0178943985502378,0.0455817560269984,0.0328544457756198,0.957418815795863,0.0159242569162867,0.0119076490751339,-0.00193933146934916,0.0398879649905917,0.0363984246244541,0.0570707790310493
-0.00810664583401473,-0.0368273974870396,-0.0217691918116403,0.0159242569162867,0.985300498491789,-0.0105390722904227,0.0176697718649168,0.0163171926028226,0.0962404753722407,0.0320471497558523
-0.0406659341981378,-0.0633338528644133,0.0695903717884913,0.0119076490751339,-0.0105390722904227,1.02660158011762,-0.00648615919234991,0.0523479304141908,0.00719029331930127,0.0299663077898015
-0.0101720375502981,-0.0196022236903932,-0.0339905318216944,-0.00193933146934916,0.0176697718649168,-0.00648615919234991,0.953647973688421,-0.0794358836956134,-0.0424294405885566,-0.00620527116105884
0.0676479008785124,-0.023883264866254,0.0623833396535875,0.0398879649905917,0.0163171926028226,0.0523479304141908,-0.0794358836956134,0.905822183246477,0.00186350851785722,0.0117681721722356
0.0232691067561098,0.0386489381154534,0.0241413437426293,0.0363984246244541,0.0962404753722407,0.00719029331930127,-0.0424294405885566,0.00186350851785722,1.02474973895205,0.0286185304231886
0.0151098149987897,0.00277038567188451,0.0210623428911336,0.0570707790310493,0.0320471497558523,0.0299663077898015,-0.00620527116105884,0.0117681721722356,0.0286185304231886,0.938842321467057
