"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.964877799376572,-0.0173177865448046,0.0461102112221299,-0.0688545302731699,0.0280726932299392,0.0296606061506935,-0.0560654757349776,0.0147398854011264,-0.0350505164325169,-0.0229824644550495
-0.0173177865448046,0.988910146982458,-0.0335334706290999,0.0420102517434785,0.00203488318639223,-0.0237317884987078,0.00713932370173628,0.0192782590280983,0.00971613452718646,0.00874467543494449
0.0461102112221299,-0.0335334706290999,0.928950470626735,-0.00761543522455114,0.0120151877933352,0.00060895184626656,-0.0255472748682299,-0.0365037200112579,-0.0680264924526204,-0.0296656845492332
-0.0688545302731699,0.0420102517434785,-0.00761543522455114,1.03611774469832,-0.0222988855903233,-0.00596867416970571,-0.0114464951217664,-0.0143300690167788,0.0163915907772978,-0.0141871186699576
0.0280726932299392,0.00203488318639223,0.0120151877933352,-0.0222988855903233,0.942724521582321,0.0691998593595444,-0.0196046333706852,0.0151510278092664,0.0212940012301147,0.0200958625624611
0.0296606061506935,-0.0237317884987078,0.00060895184626656,-0.00596867416970571,0.0691998593595444,1.00931108242384,-0.0733026479093511,-0.0661921918021662,-0.00439928552297842,0.00179933734694834
-0.0560654757349776,0.00713932370173628,-0.0255472748682299,-0.0114464951217664,-0.0196046333706852,-0.0733026479093511,1.06596759918876,-0.031941893389804,0.00727899716842667,0.0175349952001373
0.0147398854011264,0.0192782590280983,-0.0365037200112579,-0.0143300690167788,0.0151510278092664,-0.0661921918021662,-0.031941893389804,1.01241699206402,-0.0725083084590162,-0.000862823334880263
-0.0350505164325169,0.00971613452718646,-0.0680264924526204,0.0163915907772978,0.0212940012301147,-0.00439928552297842,0.00727899716842667,-0.0725083084590162,1.02010657227725,-0.0154278579661784
-0.0229824644550495,0.00874467543494449,-0.0296656845492332,-0.0141871186699576,0.0200958625624611,0.00179933734694834,0.0175349952001373,-0.000862823334880263,-0.0154278579661784,1.04914282253351
