"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1.22464021956835,1.14741673775506,1.08850532219286,1.04731381449298,1.0202234223927,0.992394557087867,0.974259456207547,0.951247472357481,0.91688425263185,0.855962267472491
1.22148497198564,1.14468221906581,1.09911371159753,1.07898267345312,1.04763481202612,0.972287462604612,0.936863022602655,0.888142408006145,0.863653318781521,0.82310168102049
1.19635265486364,1.14471983327895,1.08062316159094,1.01564452169095,0.980684995706497,0.977781604831399,0.971774347101921,0.925208182093263,0.850727028034253,0.829376836532303
1.22891484806652,1.16140302751321,1.1266819527243,1.08911754421545,1.06243611446464,0.945709813542959,0.936846983161122,0.88239343139405,0.875865619889542,0.814710079980477
1.15735786077958,1.10284352527806,1.08684340172488,1.05963725831516,1.02565153838681,0.973551531405318,0.924481477396177,0.895702447359871,0.88282177850058,0.829675132463752
1.21414737320601,1.11470147166644,1.08660850532392,1.04653801365547,1.03461202856966,0.974155826738751,0.939655795868577,0.912745728146548,0.902076202493634,0.827022364345416
1.15665062454682,1.1072007850072,1.03432803833606,1.00323048480313,0.990252988110822,0.958163786369855,0.92895735223133,0.899532812890448,0.887952841219391,0.836828415376809
1.14921901665415,1.13051944538876,1.09477531987125,1.05118077637057,1.03124108673355,0.987049508987986,0.928083893289245,0.909104485060556,0.866508244906475,0.830171705717811
1.21297918589096,1.16713565449222,1.09904689698864,1.0456982217191,1.02461360754285,0.969180429029996,0.913852451569602,0.889166585785284,0.849182287248534,0.824202997082503
1.14270742106134,1.12599453487278,1.0801975158725,1.06018152858225,1.01446696809987,1.00069995435005,0.976272726135047,0.908078888497263,0.851328530779765,0.809478366349555
1.14108021936739,1.1185824272972,1.05964247131373,1.04050004356066,1.02984776149876,0.94167538663172,0.91450133345539,0.89737580689526,0.86458167018932,0.827895074952142
1.17965698330587,1.16295039023348,1.08576017843854,1.07272468340363,0.990243871572991,0.978562203948054,0.930274421307072,0.913735296737644,0.84977855233965,0.800355565623809
1.16295506809526,1.12091679657825,1.10646398781787,1.02386441681527,1.016438339143,0.995771209058801,0.950539875338922,0.920637595565885,0.853582817449491,0.848459842071859
1.23682301093765,1.13843716347277,1.11333151558006,1.06124680130374,1.04932538095298,0.998804641640669,0.973064784417017,0.951818748781644,0.907416040136688,0.869651746097947
1.15335274570314,1.0980840162848,1.07495050819405,1.02857295007573,0.980355553688501,0.942863360241715,0.912890697444225,0.884834097216894,0.8723075680697,0.786698903339203
1.1815855302278,1.15457058728307,1.06200995618492,1.04388612697709,0.967954192851791,0.963372244397422,0.879186008807562,0.866669778014355,0.813996165641927,0.801383138162386
1.14890137743031,1.12165949949476,1.08259119015776,1.06238310652717,1.04143839045746,0.965024149622262,0.952031841576139,0.916588661634105,0.860569281627126,0.831642369991288
1.13224118001199,1.11936778453671,1.06247886781084,1.01470135291395,0.989671246176378,0.979823462660016,0.918516050466362,0.902731639515322,0.865535325885669,0.818961696546937
1.20040639826222,1.08389081808348,1.04594690632029,1.02729593343715,1.00846598465925,0.960189333142134,0.949928119190992,0.884143905777294,0.842900230315583,0.813393560823089
1.25529703703217,1.21252538507628,1.12386113079047,1.10614901371024,1.02429769486045,1.01084691269025,0.957202409558648,0.926718489370186,0.890663798045225,0.823954333967616
1.18037387923672,1.13991164836434,1.10692487259767,1.03817793509864,0.966613153272489,0.928720838586075,0.91508997135279,0.892640445294112,0.817510132580666,0.780644258783417
1.17893705615453,1.12498158954488,1.08994865968139,1.04761538892164,1.04127085681769,1.00765316080414,0.932449472967841,0.895564584150607,0.853485773845186,0.814953631409255
1.21097322552456,1.15929484408666,1.08399956366285,1.06551107448739,1.0508676584561,0.969686822867364,0.936343971494697,0.883189323159354,0.860835621995775,0.846574213322026
1.19844890201539,1.11999735773823,1.07707455733848,1.03596601527439,0.99355971027059,0.963680548973513,0.925642456671904,0.921989358342102,0.870247959933484,0.814432303997446
1.21619451032601,1.15268536306153,1.12095410464216,1.04119698067519,1.02023892237418,0.995501549609852,0.941415737929205,0.898024940276447,0.879049150574591,0.859753435195619
1.17163437376649,1.14172237369034,1.05738134044666,0.999446641580973,0.98674313338687,0.952611427599528,0.928055305637234,0.890199538926195,0.84446882792054,0.824243366616222
1.19017770140012,1.15621749300411,1.14369238079852,1.07506861324548,1.00737963512898,0.944611971119653,0.89435697460066,0.885545840769416,0.8689276062831,0.813668479857022
1.16003961155302,1.12932827430863,1.06925933402683,1.06220526298088,1.02413465668663,0.975508426902363,0.942665142580211,0.898668543986153,0.835407904121089,0.80028862472753
1.18731311339341,1.17402900965432,1.11142873507056,1.05290814940825,0.97208579680399,0.96552611735895,0.944433275353226,0.874219508529906,0.869810995529523,0.793825979806222
