"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.0304688737910338,0.0152521881205091,0.00678527780844936,-0.00197508521514477,-0.0141556334568472,-0.00357052767279926,0.00342715792289404,0.00870066029127779,-0.017717293740076,-0.0196841379485943
0.0152521881205091,0.0501177839714297,0.0165522094152041,-1.81708946351597e-05,-0.0200879794625168,-0.0143414253315403,0.0279213019916237,-0.0190444968970194,0.011505597016002,0.00440335673725226
0.00678527780844936,0.0165522094152041,0.0250841185138412,0.0320659416527636,0.0115218265304985,-0.0407357101174306,0.00417783735734908,-0.00769935542714256,-0.0277356945398783,-0.0138705362607823
-0.00197508521514477,-1.81708946351597e-05,0.0320659416527636,-0.0053983663305643,0.0226699443569323,-0.0155572338899274,0.0184223283461274,-0.00655911534056627,0.00460887945864031,0.0150408752035344
-0.0141556334568472,-0.0200879794625168,0.0115218265304985,0.0226699443569323,-0.00190598169417262,0.0161786624186382,-0.00547182335087906,0.00841387344589535,-0.00902021554975621,-0.00386350084421616
-0.00357052767279926,-0.0143414253315403,-0.0407357101174306,-0.0155572338899274,0.0161786624186382,0.033398686541436,-0.0364539379336897,-0.005331998309604,0.023814085942215,-0.0345427927872667
0.00342715792289404,0.0279213019916237,0.00417783735734908,0.0184223283461274,-0.00547182335087906,-0.0364539379336897,-0.0189631428796965,0.000994209570095594,-0.014229841068598,-0.00647971732573293
0.00870066029127779,-0.0190444968970194,-0.00769935542714256,-0.00655911534056627,0.00841387344589535,-0.005331998309604,0.000994209570095594,0.0688442524329814,-0.0310468744775164,-0.00804383950371575
-0.017717293740076,0.011505597016002,-0.0277356945398783,0.00460887945864031,-0.00902021554975621,0.023814085942215,-0.014229841068598,-0.0310468744775164,-0.0372522811342569,0.00830440976848771
-0.0196841379485943,0.00440335673725226,-0.0138705362607823,0.0150408752035344,-0.00386350084421616,-0.0345427927872667,-0.00647971732573293,-0.00804383950371575,0.00830440976848771,-0.0289982786545469
