"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.0247441537972199,-0.00754894137142532,0.000303248335936566,-0.00964783164618589,0.0185690916287677,-0.014851005340195,0.00248026419869293,-3.93792158938672e-05,0.0111982531264544,-0.0244636527383166
-0.00754894137142532,0.0701978452048214,0.00140081761603555,0.0136068826508137,0.0302379175906335,0.0209462409847464,0.0275001805117427,0.0223852374867285,-0.0177141701699027,-0.000904949349556284
0.000303248335936566,0.00140081761603555,0.00319488468918241,0.0126698800554519,-0.0238323530958115,0.0181022442081863,0.0298311721862863,0.00405281813087999,-0.00442776498555558,0.00608839710839932
-0.00964783164618589,0.0136068826508137,0.0126698800554519,-0.0181213682344515,-0.00834804440550795,0.0197682972417437,-0.0296262315065785,-0.0138554197459335,-0.00600975632784098,-0.0273263156015116
0.0185690916287677,0.0302379175906335,-0.0238323530958115,-0.00834804440550795,-0.0254635508872174,-0.00584209202551797,0.00337046441903314,0.000170368180065394,-0.00127411033441498,-0.0130804351486578
-0.014851005340195,0.0209462409847464,0.0181022442081863,0.0197682972417437,-0.00584209202551797,-0.0214143704104613,-0.00288897143553513,-0.0127121695243265,-0.00389574768145799,-0.0133419692146543
0.00248026419869293,0.0275001805117427,0.0298311721862863,-0.0296262315065785,0.00337046441903314,-0.00288897143553513,0.0142942751986022,-0.0212591140469203,-0.00491445677344098,0.0155736005470634
-3.93792158938672e-05,0.0223852374867285,0.00405281813087999,-0.0138554197459335,0.000170368180065394,-0.0127121695243265,-0.0212591140469203,-0.0155574395347144,-0.0134000775683459,0.0269193327372399
0.0111982531264544,-0.0177141701699027,-0.00442776498555558,-0.00600975632784098,-0.00127411033441498,-0.00389574768145799,-0.00491445677344098,-0.0134000775683459,-0.0180985951260728,0.0068491079407821
-0.0244636527383166,-0.000904949349556284,0.00608839710839932,-0.0273263156015116,-0.0130804351486578,-0.0133419692146543,0.0155736005470634,0.0269193327372399,0.0068491079407821,0.000234373655087827
