"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.000230098368351284,-0.0160696897927464,0.0249478272409245,-0.0321748207606631,0.0135641501809189,0.00931987404492383,-0.0229537632942267,0.0026623620793574,-0.00910062434987961,0.0505678704492814
-0.0160696897927464,0.0656147889594372,-0.0390107478812456,-0.00470256582510992,0.0014412673479819,0.0128744910623683,0.0154837870467727,-0.0275370785700242,0.022090993670865,-0.00997718999740138
0.0249478272409245,-0.0390107478812456,0.00486807922148382,-0.000360106191272213,-0.0266094902134281,0.0106762420770785,0.0176590074859435,0.0207314340125436,0.033362104242677,0.00937163374367352
-0.0321748207606631,-0.00470256582510992,-0.000360106191272213,0.0116150631086968,-0.0314225315750923,0.00883615225996391,0.0355444815073544,0.00687817887256724,0.00494523732381525,0.0215179555728154
0.0135641501809189,0.0014412673479819,-0.0266094902134281,-0.0314225315750923,0.012507964080896,0.0207050170659185,0.020018374504974,-0.0466599909253887,0.0200520336335679,0.0074356324752342
0.00931987404492383,0.0128744910623683,0.0106762420770785,0.00883615225996391,0.0207050170659185,0.0134811750116386,-0.00292896610596163,-0.0250155070500779,0.0186065278281612,0.00169597363970058
-0.0229537632942267,0.0154837870467727,0.0176590074859435,0.0355444815073544,0.020018374504974,-0.00292896610596163,0.00524456315667239,-0.00122933845457146,0.0371384713662576,-0.00841734816692693
0.0026623620793574,-0.0275370785700242,0.0207314340125436,0.00687817887256724,-0.0466599909253887,-0.0250155070500779,-0.00122933845457146,0.0177685975151475,-0.000941289674694598,0.000791106043590671
-0.00910062434987961,0.022090993670865,0.033362104242677,0.00494523732381525,0.0200520336335679,0.0186065278281612,0.0371384713662576,-0.000941289674694598,0.0199757554807657,0.000410161013596258
0.0505678704492814,-0.00997718999740138,0.00937163374367352,0.0215179555728154,0.0074356324752342,0.00169597363970058,-0.00841734816692693,0.000791106043590671,0.000410161013596258,0.0031650103303261
