"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-0.0343346397530732,-0.000794724179785863,-0.0197039315650065,-0.0344449194284679,-0.00419192565555794,-0.00582892979103753,-0.0079659177290419,0.00400140668659001,-0.0157474972435254,0.0112683172913313
-0.000794724179785863,-0.0352526179683048,-0.029338471563629,0.00108323979994789,0.0272458810678317,-0.0214933175502135,-0.0272835706451994,0.0248188695134832,0.015522795700212,0.00171815332300316
-0.0197039315650065,-0.029338471563629,0.0151666301855371,-0.00247708965807823,0.0134177554089092,0.00206773505141559,0.0178865189069999,0.0167051178880069,-0.00262662486311253,0.00714981498072858
-0.0344449194284679,0.00108323979994789,-0.00247708965807823,-0.0175597903744614,-0.015879964049355,0.017561196696355,0.0107561263565791,0.00226416933032879,0.0126361566207996,0.00748165533810285
-0.00419192565555794,0.0272458810678317,0.0134177554089092,-0.015879964049355,-0.0166085340001014,-0.0114197038536758,-0.019553340680527,-0.018124819037901,-0.00602234208971682,-0.0257439897162046
-0.00582892979103753,-0.0214933175502135,0.00206773505141559,0.017561196696355,-0.0114197038536758,-0.031827917051683,-0.00586373247987362,-0.0243610532684226,0.0129018185344248,0.0178070408712491
-0.0079659177290419,-0.0272835706451994,0.0178865189069999,0.0107561263565791,-0.019553340680527,-0.00586373247987362,-0.0295369561141825,-0.0133809651905796,0.0307129036820769,0.00691777434602423
0.00400140668659001,0.0248188695134832,0.0167051178880069,0.00226416933032879,-0.018124819037901,-0.0243610532684226,-0.0133809651905796,0.0423687080055006,-0.0200566185397576,0.00109670050452807
-0.0157474972435254,0.015522795700212,-0.00262662486311253,0.0126361566207996,-0.00602234208971682,0.0129018185344248,0.0307129036820769,-0.0200566185397576,0.00309322535475642,0.018230407323969
0.0112683172913313,0.00171815332300316,0.00714981498072858,0.00748165533810285,-0.0257439897162046,0.0178070408712491,0.00691777434602423,0.00109670050452807,0.018230407323969,-0.00752418879402315
