"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.00112688681239601,0.0220385093223831,-0.00945468455670519,0.0012668559875473,-0.0286538150299924,0.00413265368967247,0.00922907586658748,0.00313707766100024,0.0154160363584719,-0.0210778367434767
0.0220385093223831,-0.0062029075183387,-0.0191055989467674,-0.0106198553824343,-0.0170905016163643,-0.0204251304161768,0.0171528665971987,-0.00275151947027732,0.0167183902813402,-0.0127489309450418
-0.00945468455670519,-0.0191055989467674,-0.00286481503787512,-0.0297091245002153,0.00864212253478206,0.027328622370428,-0.0142003243946576,-0.00995117816522996,0.00715528342153509,0.0252515004279576
0.0012668559875473,-0.0106198553824343,-0.0297091245002153,0.0234800187197374,-0.00414025146581691,0.0346293963463508,0.00280870933767609,0.014110544288228,0.0101609745804597,-0.0245925315513657
-0.0286538150299924,-0.0170905016163643,0.00864212253478206,-0.00414025146581691,0.0290599518341505,0.0243561449946373,-0.000863476310317961,-0.0200107756706621,-0.0173922129237834,0.0210995997066583
0.00413265368967247,-0.0204251304161768,0.027328622370428,0.0346293963463508,0.0243561449946373,-0.0179420278825715,0.00196165482099802,-0.0224255967744699,0.0114688542253914,0.0267400500303453
0.00922907586658748,0.0171528665971987,-0.0142003243946576,0.00280870933767609,-0.000863476310317961,0.00196165482099802,-0.0256271134656637,0.00688852190841302,-0.00294147885311467,-0.0254755968919387
0.00313707766100024,-0.00275151947027732,-0.00995117816522996,0.014110544288228,-0.0200107756706621,-0.0224255967744699,0.00688852190841302,0.00695819006955667,-0.0154538613713478,-0.0249137797316909
0.0154160363584719,0.0167183902813402,0.00715528342153509,0.0101609745804597,-0.0173922129237834,0.0114688542253914,-0.00294147885311467,-0.0154538613713478,-0.0367178328154727,0.00298846095863313
-0.0210778367434767,-0.0127489309450418,0.0252515004279576,-0.0245925315513657,0.0210995997066583,0.0267400500303453,-0.0254755968919387,-0.0249137797316909,0.00298846095863313,0.0140934310300723
